"N_Protocol" "Status" "Species" "Branch_N" "Length" "N_Thorns" "N_Twigs" "Longest_thorn" "N_browsed_Twigs" "Branch_esc" "FlowerOrFruit" "BDI" "Thorn_density" "BrowRate" "Bite" "browsing_environment"
188 "Not escaped" "Pyrus" 3 10 2 21 0.4 8 "no" 0 2.1 0.2 0.8 1 "high_herbivory"
188 "Not escaped" "Pyrus" 4 10 0 10 NA 6 "no" 0 1 0 0.6 1 "high_herbivory"
188 "Not escaped" "Pyrus" 5 8.5 0 5 NA 3 "no" 0 0.588235294117647 0 0.352941176470588 1 "high_herbivory"
188 "Not escaped" "Pyrus" 6 10 4 9 0.9 1 "no" 0 0.9 0.4 0.1 1 "high_herbivory"
188 "Not escaped" "Pyrus" 7 10 4 11 0.7 3 "no" 0 1.1 0.4 0.3 1 "high_herbivory"
188 "Not escaped" "Pyrus" 8 10 0 14 NA 4 "no" 0 1.4 0 0.4 1 "high_herbivory"
189 "Not escaped" "Pyrus" 1 10 4 10 3.4 5 "no" 0 1 0.4 0.5 1 "high_herbivory"
189 "Not escaped" "Pyrus" 2 10 0 13 NA 9 "no" 0 1.3 0 0.9 1 "high_herbivory"
189 "Not escaped" "Pyrus" 3 10 1 7 0.2 1 "no" 0 0.7 0.1 0.1 1 "high_herbivory"
189 "Not escaped" "Pyrus" 4 10 0 7 NA 3 "no" 0 0.7 0 0.3 1 "high_herbivory"
189 "Not escaped" "Pyrus" 5 9 0 7 NA 3 "no" 0 0.777777777777778 0 0.333333333333333 1 "high_herbivory"
189 "Not escaped" "Pyrus" 6 10 1 5 0.2 0 "no" 0 0.5 0.1 0 0 "high_herbivory"
189 "Not escaped" "Pyrus" 7 10 0 7 NA 4 "no" 0 0.7 0 0.4 1 "high_herbivory"
189 "Not escaped" "Pyrus" 8 10 0 7 NA 6 "no" 0 0.7 0 0.6 1 "high_herbivory"
190 "Not escaped" "Pyrus" 1 10 0 9 NA 1 "no" 0 0.9 0 0.1 1 "high_herbivory"
190 "Not escaped" "Pyrus" 2 10 3 10 1 3 "no" 0 1 0.3 0.3 1 "high_herbivory"
190 "Not escaped" "Pyrus" 3 10 0 8 NA 4 "no" 0 0.8 0 0.4 1 "high_herbivory"
190 "Not escaped" "Pyrus" 4 10 3 4 0.8 1 "no" 0 0.4 0.3 0.1 1 "high_herbivory"
190 "Not escaped" "Pyrus" 5 10 1 5 0.5 3 "no" 0 0.5 0.1 0.3 1 "high_herbivory"
190 "Not escaped" "Pyrus" 6 10 0 7 NA 1 "no" 0 0.7 0 0.1 1 "high_herbivory"
190 "Not escaped" "Pyrus" 7 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
190 "Not escaped" "Pyrus" 8 10 1 11 0.5 1 "no" 0 1.1 0.1 0.1 1 "high_herbivory"
191 "Escaped" "Pyrus" 1 8 1 4 0.8 1 "no" 0 0.5 0.125 0.125 1 "high_herbivory"
191 "Escaped" "Pyrus" 2 10 0 20 NA 11 "no" 0 2 0 1.1 1 "high_herbivory"
191 "Escaped" "Pyrus" 3 10 0 7 NA 2 "no" 0 0.7 0 0.2 1 "high_herbivory"
191 "Escaped" "Pyrus" 4 10 0 16 NA 9 "no" 0 1.6 0 0.9 1 "high_herbivory"
191 "Escaped" "Pyrus" 5 10 2 9 1.2 5 "no" 0 0.9 0.2 0.5 1 "high_herbivory"
191 "Escaped" "Pyrus" 6 10 4 9 2.4 5 "no" 0 0.9 0.4 0.5 1 "high_herbivory"
191 "Escaped" "Pyrus" 7 10 2 9 1.4 3 "no" 0 0.9 0.2 0.3 1 "high_herbivory"
191 "Escaped" "Pyrus" 8 10 1 11 0.2 3 "no" 0 1.1 0.1 0.3 1 "high_herbivory"
191 "Escaped" "Pyrus" 1 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
191 "Escaped" "Pyrus" 2 10 1 7 0.2 0 "yes" 0 0.7 0.1 0 0 "high_herbivory"
191 "Escaped" "Pyrus" 3 10 0 8 NA 1 "yes" 0 0.8 0 0.1 1 "high_herbivory"
191 "Escaped" "Pyrus" 4 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
191 "Escaped" "Pyrus" 5 10 2 11 0.3 0 "yes" 0 1.1 0.2 0 0 "high_herbivory"
191 "Escaped" "Pyrus" 6 10 0 9 NA 1 "yes" 0 0.9 0 0.1 1 "high_herbivory"
191 "Escaped" "Pyrus" 7 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
191 "Escaped" "Pyrus" 8 10 0 10 NA 1 "yes" 0 1 0 0.1 1 "high_herbivory"
192 "Escaped" "Prunus" 1 10 3 17 1.3 3 "no" 0 1.7 0.3 0.3 1 "high_herbivory"
192 "Escaped" "Prunus" 2 10 4 14 4.1 0 "no" 0 1.4 0.4 0 0 "high_herbivory"
192 "Escaped" "Prunus" 3 10 2 5 2.5 2 "no" 0 0.5 0.2 0.2 1 "high_herbivory"
192 "Escaped" "Prunus" 4 10 0 7 NA 1 "no" 0 0.7 0 0.1 1 "high_herbivory"
192 "Escaped" "Prunus" 5 10 0 10 NA 4 "no" 0 1 0 0.4 1 "high_herbivory"
192 "Escaped" "Prunus" 6 10 1 3 4 0 "no" 0 0.3 0.1 0 0 "high_herbivory"
192 "Escaped" "Prunus" 7 10 5 13 2.4 1 "no" 0 1.3 0.5 0.1 1 "high_herbivory"
192 "Escaped" "Prunus" 8 10 2 6 2.2 0 "no" 0 0.6 0.2 0 0 "high_herbivory"
192 "Escaped" "Prunus" 1 10 0 3 NA 1 "yes" 1 0.3 0 0.1 1 "high_herbivory"
192 "Escaped" "Prunus" 2 10 0 4 NA 0 "yes" 1 0.4 0 0 0 "high_herbivory"
192 "Escaped" "Prunus" 3 10 0 3 NA 0 "yes" 1 0.3 0 0 0 "high_herbivory"
192 "Escaped" "Prunus" 4 10 0 5 NA 1 "yes" 1 0.5 0 0.1 1 "high_herbivory"
192 "Escaped" "Prunus" 5 10 0 7 NA 0 "yes" 1 0.7 0 0 0 "high_herbivory"
192 "Escaped" "Prunus" 6 10 0 5 NA 0 "yes" 1 0.5 0 0 0 "high_herbivory"
192 "Escaped" "Prunus" 7 10 0 4 NA 0 "yes" 1 0.4 0 0 0 "high_herbivory"
192 "Escaped" "Prunus" 8 10 0 4 NA 0 "yes" 1 0.4 0 0 0 "high_herbivory"
193 "Escaped" "Pyrus" 1 10 1 7 0.3 3 "no" 0 0.7 0.1 0.3 1 "high_herbivory"
193 "Escaped" "Pyrus" 2 10 1 7 1.7 2 "no" 0 0.7 0.1 0.2 1 "high_herbivory"
193 "Escaped" "Pyrus" 3 10 0 10 NA 6 "no" 0 1 0 0.6 1 "high_herbivory"
193 "Escaped" "Pyrus" 4 10 0 14 NA 9 "no" 0 1.4 0 0.9 1 "high_herbivory"
193 "Escaped" "Pyrus" 5 10 0 7 NA 1 "no" 0 0.7 0 0.1 1 "high_herbivory"
193 "Escaped" "Pyrus" 6 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
193 "Escaped" "Pyrus" 7 10 2 7 2.5 1 "no" 0 0.7 0.2 0.1 1 "high_herbivory"
193 "Escaped" "Pyrus" 8 10 0 4 NA 1 "no" 0 0.4 0 0.1 1 "high_herbivory"
193 "Escaped" "Pyrus" 1 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
193 "Escaped" "Pyrus" 2 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
193 "Escaped" "Pyrus" 3 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
193 "Escaped" "Pyrus" 4 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
193 "Escaped" "Pyrus" 5 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1 "high_herbivory"
193 "Escaped" "Pyrus" 6 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
193 "Escaped" "Pyrus" 7 10 0 5 NA 1 "yes" 0 0.5 0 0.1 1 "high_herbivory"
193 "Escaped" "Pyrus" 8 10 0 3 NA 0 "yes" 0 0.3 0 0 0 "high_herbivory"
194 "Not escaped" "Pyrus" 1 10 0 8 NA 0 "no" 0 0.8 0 0 0 "high_herbivory"
194 "Not escaped" "Pyrus" 2 8 0 4 NA 2 "no" 0 0.5 0 0.25 1 "high_herbivory"
194 "Not escaped" "Pyrus" 3 8 0 5 NA 1 "no" 0 0.625 0 0.125 1 "high_herbivory"
194 "Not escaped" "Pyrus" 4 10 0 7 NA 2 "no" 0 0.7 0 0.2 1 "high_herbivory"
194 "Not escaped" "Pyrus" 5 10 2 14 1 2 "no" 0 1.4 0.2 0.2 1 "high_herbivory"
194 "Not escaped" "Pyrus" 6 9 0 7 NA 4 "no" 0 0.777777777777778 0 0.444444444444444 1 "high_herbivory"
194 "Not escaped" "Pyrus" 7 10 0 7 NA 0 "no" 0 0.7 0 0 0 "high_herbivory"
194 "Not escaped" "Pyrus" 8 10 1 12 0.2 1 "no" 0 1.2 0.1 0.1 1 "high_herbivory"
195 "Not escaped" "Tilia" 1 10 0 2 NA 1 "no" 0 0.2 0 0.1 1 "high_herbivory"
195 "Not escaped" "Tilia" 2 10 0 2 NA 2 "no" 0 0.2 0 0.2 1 "high_herbivory"
195 "Not escaped" "Tilia" 3 10 0 4 NA 3 "no" 0 0.4 0 0.3 1 "high_herbivory"
195 "Not escaped" "Tilia" 4 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
195 "Not escaped" "Tilia" 5 10 0 5 NA 3 "no" 0 0.5 0 0.3 1 "high_herbivory"
195 "Not escaped" "Tilia" 6 10 0 9 NA 4 "no" 0 0.9 0 0.4 1 "high_herbivory"
195 "Not escaped" "Tilia" 7 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
195 "Not escaped" "Tilia" 8 10 0 4 NA 3 "no" 0 0.4 0 0.3 1 "high_herbivory"
196 "Not escaped" "Carpinus" 1 10 0 11 NA 5 "no" 0 1.1 0 0.5 1 "high_herbivory"
196 "Not escaped" "Carpinus" 2 10 0 5 NA 0 "no" 0 0.5 0 0 0 "high_herbivory"
196 "Not escaped" "Carpinus" 3 10 0 7 NA 4 "no" 0 0.7 0 0.4 1 "high_herbivory"
196 "Not escaped" "Carpinus" 4 10 0 6 NA 3 "no" 0 0.6 0 0.3 1 "high_herbivory"
196 "Not escaped" "Carpinus" 5 10 0 9 NA 5 "no" 0 0.9 0 0.5 1 "high_herbivory"
196 "Not escaped" "Carpinus" 6 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
196 "Not escaped" "Carpinus" 7 10 0 5 NA 4 "no" 0 0.5 0 0.4 1 "high_herbivory"
196 "Not escaped" "Carpinus" 8 10 0 7 NA 4 "no" 0 0.7 0 0.4 1 "high_herbivory"
197 "Not escaped" "Tilia" 1 10 0 5 NA 3 "no" 0 0.5 0 0.3 1 "high_herbivory"
197 "Not escaped" "Tilia" 2 10 0 6 NA 5 "no" 0 0.6 0 0.5 1 "high_herbivory"
197 "Not escaped" "Tilia" 3 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
197 "Not escaped" "Tilia" 4 10 0 2 NA 1 "no" 0 0.2 0 0.1 1 "high_herbivory"
197 "Not escaped" "Tilia" 5 10 0 6 NA 4 "no" 0 0.6 0 0.4 1 "high_herbivory"
197 "Not escaped" "Tilia" 6 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
197 "Not escaped" "Tilia" 7 10 0 2 NA 1 "no" 0 0.2 0 0.1 1 "high_herbivory"
197 "Not escaped" "Tilia" 8 10 0 5 NA 4 "no" 0 0.5 0 0.4 1 "high_herbivory"
198 "Not escaped" "Carpinus" 1 10 0 7 NA 2 "no" 0 0.7 0 0.2 1 "high_herbivory"
198 "Not escaped" "Carpinus" 2 10 0 4 NA 3 "no" 0 0.4 0 0.3 1 "high_herbivory"
198 "Not escaped" "Carpinus" 3 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
198 "Not escaped" "Carpinus" 4 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
198 "Not escaped" "Carpinus" 5 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
198 "Not escaped" "Carpinus" 6 10 0 6 NA 4 "no" 0 0.6 0 0.4 1 "high_herbivory"
198 "Not escaped" "Carpinus" 7 10 0 6 NA 6 "no" 0 0.6 0 0.6 1 "high_herbivory"
198 "Not escaped" "Carpinus" 8 10 0 5 NA 0 "no" 0 0.5 0 0 0 "high_herbivory"
199 "Not escaped" "Carpinus" 1 10 0 11 NA 8 "no" 0 1.1 0 0.8 1 "high_herbivory"
199 "Not escaped" "Carpinus" 2 10 0 8 NA 5 "no" 0 0.8 0 0.5 1 "high_herbivory"
199 "Not escaped" "Carpinus" 3 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
199 "Not escaped" "Carpinus" 4 10 0 5 NA 4 "no" 0 0.5 0 0.4 1 "high_herbivory"
199 "Not escaped" "Carpinus" 5 10 0 8 NA 5 "no" 0 0.8 0 0.5 1 "high_herbivory"
199 "Not escaped" "Carpinus" 6 10 0 22 NA 14 "no" 0 2.2 0 1.4 1 "high_herbivory"
199 "Not escaped" "Carpinus" 7 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
199 "Not escaped" "Carpinus" 8 10 0 1 NA 0 "no" 0 0.1 0 0 0 "high_herbivory"
200 "Not escaped" "Tilia" 1 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
200 "Not escaped" "Tilia" 2 10 0 3 NA 3 "no" 0 0.3 0 0.3 1 "high_herbivory"
200 "Not escaped" "Tilia" 3 10 0 4 NA 4 "no" 0 0.4 0 0.4 1 "high_herbivory"
200 "Not escaped" "Tilia" 4 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
200 "Not escaped" "Tilia" 5 10 0 8 NA 7 "no" 0 0.8 0 0.7 1 "high_herbivory"
200 "Not escaped" "Tilia" 6 10 0 6 NA 1 "no" 0 0.6 0 0.1 1 "high_herbivory"
200 "Not escaped" "Tilia" 7 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
200 "Not escaped" "Tilia" 8 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
201 "Not escaped" "Prunus" 1 10 3 21 4.4 9 "no" 0 2.1 0.3 0.9 1 "high_herbivory"
201 "Not escaped" "Prunus" 2 10 3 15 5.6 6 "no" 0 1.5 0.3 0.6 1 "high_herbivory"
201 "Not escaped" "Prunus" 3 10 0 6 NA 1 "no" 0 0.6 0 0.1 1 "high_herbivory"
201 "Not escaped" "Prunus" 4 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
201 "Not escaped" "Prunus" 5 10 1 12 1.8 7 "no" 0 1.2 0.1 0.7 1 "high_herbivory"
201 "Not escaped" "Prunus" 6 10 5 20 2.4 10 "no" 0 2 0.5 1 1 "high_herbivory"
201 "Not escaped" "Prunus" 7 10 0 10 NA 4 "no" 0 1 0 0.4 1 "high_herbivory"
201 "Not escaped" "Prunus" 8 10 5 12 4.9 4 "no" 0 1.2 0.5 0.4 1 "high_herbivory"
202 "Not escaped" "Tilia" 1 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
202 "Not escaped" "Tilia" 2 10 0 4 NA 0 "no" 0 0.4 0 0 0 "high_herbivory"
202 "Not escaped" "Tilia" 3 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
202 "Not escaped" "Tilia" 4 10 0 4 NA 1 "no" 0 0.4 0 0.1 1 "high_herbivory"
202 "Not escaped" "Tilia" 5 10 0 2 NA 2 "no" 0 0.2 0 0.2 1 "high_herbivory"
202 "Not escaped" "Tilia" 6 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
202 "Not escaped" "Tilia" 7 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
202 "Not escaped" "Tilia" 8 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
203 "Not escaped" "Carpinus" 1 10 0 6 NA 5 "no" 0 0.6 0 0.5 1 "high_herbivory"
203 "Not escaped" "Carpinus" 2 10 0 6 NA 2 "no" 0 0.6 0 0.2 1 "high_herbivory"
203 "Not escaped" "Carpinus" 3 10 0 14 NA 7 "no" 0 1.4 0 0.7 1 "high_herbivory"
203 "Not escaped" "Carpinus" 4 10 0 6 NA 2 "no" 0 0.6 0 0.2 1 "high_herbivory"
203 "Not escaped" "Carpinus" 5 10 0 8 NA 5 "no" 0 0.8 0 0.5 1 "high_herbivory"
203 "Not escaped" "Carpinus" 6 10 0 8 NA 8 "no" 0 0.8 0 0.8 1 "high_herbivory"
203 "Not escaped" "Carpinus" 7 10 0 10 NA 7 "no" 0 1 0 0.7 1 "high_herbivory"
203 "Not escaped" "Carpinus" 8 10 0 15 NA 11 "no" 0 1.5 0 1.1 1 "high_herbivory"
204 "Not escaped" "Carpinus" 1 10 0 9 NA 7 "no" 0 0.9 0 0.7 1 "high_herbivory"
204 "Not escaped" "Carpinus" 2 10 0 11 NA 8 "no" 0 1.1 0 0.8 1 "high_herbivory"
204 "Not escaped" "Carpinus" 3 10 0 11 NA 10 "no" 0 1.1 0 1 1 "high_herbivory"
204 "Not escaped" "Carpinus" 4 10 0 6 NA 5 "no" 0 0.6 0 0.5 1 "high_herbivory"
204 "Not escaped" "Carpinus" 5 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
204 "Not escaped" "Carpinus" 6 10 0 6 NA 5 "no" 0 0.6 0 0.5 1 "high_herbivory"
204 "Not escaped" "Carpinus" 7 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
204 "Not escaped" "Carpinus" 8 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
205 "Not escaped" "Carpinus" 1 10 0 6 NA 5 "no" 0 0.6 0 0.5 1 "high_herbivory"
205 "Not escaped" "Carpinus" 2 10 0 7 NA 3 "no" 0 0.7 0 0.3 1 "high_herbivory"
205 "Not escaped" "Carpinus" 3 10 0 9 NA 4 "no" 0 0.9 0 0.4 1 "high_herbivory"
205 "Not escaped" "Carpinus" 4 10 0 7 NA 5 "no" 0 0.7 0 0.5 1 "high_herbivory"
205 "Not escaped" "Carpinus" 5 10 0 4 NA 3 "no" 0 0.4 0 0.3 1 "high_herbivory"
205 "Not escaped" "Carpinus" 6 10 0 3 NA 0 "no" 0 0.3 0 0 0 "high_herbivory"
205 "Not escaped" "Carpinus" 7 10 0 10 NA 7 "no" 0 1 0 0.7 1 "high_herbivory"
205 "Not escaped" "Carpinus" 8 10 0 6 NA 4 "no" 0 0.6 0 0.4 1 "high_herbivory"
206 "Not escaped" "Pyrus" 1 10 3 17 1 11 "no" 0 1.7 0.3 1.1 1 "high_herbivory"
206 "Not escaped" "Pyrus" 2 10 3 13 1.2 4 "no" 0 1.3 0.3 0.4 1 "high_herbivory"
206 "Not escaped" "Pyrus" 3 10 0 10 NA 3 "no" 0 1 0 0.3 1 "high_herbivory"
206 "Not escaped" "Pyrus" 4 10 4 8 0.9 0 "no" 0 0.8 0.4 0 0 "high_herbivory"
206 "Not escaped" "Pyrus" 5 10 0 8 NA 3 "no" 0 0.8 0 0.3 1 "high_herbivory"
206 "Not escaped" "Pyrus" 6 10 3 9 1 4 "no" 0 0.9 0.3 0.4 1 "high_herbivory"
206 "Not escaped" "Pyrus" 7 9 0 7 NA 3 "no" 0 0.777777777777778 0 0.333333333333333 1 "high_herbivory"
206 "Not escaped" "Pyrus" 8 10 0 13 NA 6 "no" 0 1.3 0 0.6 1 "high_herbivory"
207 "Not escaped" "Carpinus" 1 10 0 7 NA 2 "no" 0 0.7 0 0.2 1 "high_herbivory"
207 "Not escaped" "Carpinus" 2 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
207 "Not escaped" "Carpinus" 3 10 0 8 NA 7 "no" 0 0.8 0 0.7 1 "high_herbivory"
207 "Not escaped" "Carpinus" 4 8 0 9 NA 3 "no" 0 1.125 0 0.375 1 "high_herbivory"
207 "Not escaped" "Carpinus" 5 10 0 7 NA 4 "no" 0 0.7 0 0.4 1 "high_herbivory"
207 "Not escaped" "Carpinus" 6 10 0 11 NA 4 "no" 0 1.1 0 0.4 1 "high_herbivory"
207 "Not escaped" "Carpinus" 7 10 0 8 NA 6 "no" 0 0.8 0 0.6 1 "high_herbivory"
207 "Not escaped" "Carpinus" 8 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
208 "Not escaped" "Pyrus" 1 10 0 8 NA 7 "no" 0 0.8 0 0.7 1 "high_herbivory"
208 "Not escaped" "Pyrus" 2 10 3 6 1.4 2 "no" 0 0.6 0.3 0.2 1 "high_herbivory"
208 "Not escaped" "Pyrus" 3 10 3 5 1.6 2 "no" 0 0.5 0.3 0.2 1 "high_herbivory"
208 "Not escaped" "Pyrus" 4 10 1 5 2.6 2 "no" 0 0.5 0.1 0.2 1 "high_herbivory"
208 "Not escaped" "Pyrus" 5 10 1 5 0.7 2 "no" 0 0.5 0.1 0.2 1 "high_herbivory"
208 "Not escaped" "Pyrus" 6 10 3 11 1.7 7 "no" 0 1.1 0.3 0.7 1 "high_herbivory"
208 "Not escaped" "Pyrus" 7 10 0 9 NA 5 "no" 0 0.9 0 0.5 1 "high_herbivory"
208 "Not escaped" "Pyrus" 8 10 0 10 NA 4 "no" 0 1 0 0.4 1 "high_herbivory"
209 "Not escaped" "Tilia" 1 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
209 "Not escaped" "Tilia" 2 9.5 0 3 NA 0 "no" 0 0.315789473684211 0 0 0 "high_herbivory"
209 "Not escaped" "Tilia" 3 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
209 "Not escaped" "Tilia" 4 10 0 4 NA 1 "no" 0 0.4 0 0.1 1 "high_herbivory"
209 "Not escaped" "Tilia" 5 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
209 "Not escaped" "Tilia" 6 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
209 "Not escaped" "Tilia" 7 10 0 7 NA 2 "no" 0 0.7 0 0.2 1 "high_herbivory"
209 "Not escaped" "Tilia" 8 10 0 3 NA 3 "no" 0 0.3 0 0.3 1 "high_herbivory"
210 "Not escaped" "Tilia" 1 10 0 6 NA 3 "no" 0 0.6 0 0.3 1 "high_herbivory"
210 "Not escaped" "Tilia" 2 10 0 9 NA 4 "no" 0 0.9 0 0.4 1 "high_herbivory"
210 "Not escaped" "Tilia" 3 10 0 4 NA 3 "no" 0 0.4 0 0.3 1 "high_herbivory"
210 "Not escaped" "Tilia" 4 10 0 5 NA 3 "no" 0 0.5 0 0.3 1 "high_herbivory"
210 "Not escaped" "Tilia" 5 10 0 4 NA 0 "no" 0 0.4 0 0 0 "high_herbivory"
210 "Not escaped" "Tilia" 6 10 0 3 NA 3 "no" 0 0.3 0 0.3 1 "high_herbivory"
210 "Not escaped" "Tilia" 7 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
210 "Not escaped" "Tilia" 8 10 0 6 NA 3 "no" 0 0.6 0 0.3 1 "high_herbivory"
211 "Not escaped" "Pyrus" 1 10 0 9 NA 6 "no" 0 0.9 0 0.6 1 "high_herbivory"
211 "Not escaped" "Pyrus" 2 10 0 7 NA 1 "no" 0 0.7 0 0.1 1 "high_herbivory"
211 "Not escaped" "Pyrus" 3 10 1 5 0.3 0 "no" 0 0.5 0.1 0 0 "high_herbivory"
211 "Not escaped" "Pyrus" 4 10 1 6 0.5 3 "no" 0 0.6 0.1 0.3 1 "high_herbivory"
211 "Not escaped" "Pyrus" 5 10 1 7 1.2 3 "no" 0 0.7 0.1 0.3 1 "high_herbivory"
211 "Not escaped" "Pyrus" 6 10 2 14 1 2 "no" 0 1.4 0.2 0.2 1 "high_herbivory"
211 "Not escaped" "Pyrus" 7 10 2 13 1.9 4 "no" 0 1.3 0.2 0.4 1 "high_herbivory"
211 "Not escaped" "Pyrus" 8 8.5 0 6 NA 6 "no" 0 0.705882352941177 0 0.705882352941177 1 "high_herbivory"
212 "Not escaped" "Quercus" 1 10 0 15 NA 11 "no" 0 1.5 0 1.1 1 "high_herbivory"
212 "Not escaped" "Quercus" 2 10 0 17 NA 9 "no" 0 1.7 0 0.9 1 "high_herbivory"
212 "Not escaped" "Quercus" 3 10 0 14 NA 9 "no" 0 1.4 0 0.9 1 "high_herbivory"
212 "Not escaped" "Quercus" 4 10 0 12 NA 6 "no" 0 1.2 0 0.6 1 "high_herbivory"
212 "Not escaped" "Quercus" 5 10 0 7 NA 2 "no" 0 0.7 0 0.2 1 "high_herbivory"
212 "Not escaped" "Quercus" 6 9 0 19 NA 12 "no" 0 2.11111111111111 0 1.33333333333333 1 "high_herbivory"
212 "Not escaped" "Quercus" 7 10 0 14 NA 10 "no" 0 1.4 0 1 1 "high_herbivory"
212 "Not escaped" "Quercus" 8 10 0 8 NA 3 "no" 0 0.8 0 0.3 1 "high_herbivory"
213 "Not escaped" "Quercus" 1 10 0 5 NA 3 "no" 0 0.5 0 0.3 1 "high_herbivory"
213 "Not escaped" "Quercus" 2 10 0 24 NA 18 "no" 0 2.4 0 1.8 1 "high_herbivory"
213 "Not escaped" "Quercus" 3 10 0 14 NA 10 "no" 0 1.4 0 1 1 "high_herbivory"
213 "Not escaped" "Quercus" 4 10 0 16 NA 12 "no" 0 1.6 0 1.2 1 "high_herbivory"
213 "Not escaped" "Quercus" 5 10 0 11 NA 3 "no" 0 1.1 0 0.3 1 "high_herbivory"
213 "Not escaped" "Quercus" 6 10 0 15 NA 10 "no" 0 1.5 0 1 1 "high_herbivory"
213 "Not escaped" "Quercus" 7 10 0 10 NA 7 "no" 0 1 0 0.7 1 "high_herbivory"
213 "Not escaped" "Quercus" 8 10 0 16 NA 10 "no" 0 1.6 0 1 1 "high_herbivory"
214 "Not escaped" "Quercus" 1 10 0 24 NA 12 "no" 0 2.4 0 1.2 1 "high_herbivory"
214 "Not escaped" "Quercus" 2 10 0 16 NA 6 "no" 0 1.6 0 0.6 1 "high_herbivory"
214 "Not escaped" "Quercus" 3 10 0 12 NA 5 "no" 0 1.2 0 0.5 1 "high_herbivory"
214 "Not escaped" "Quercus" 4 10 0 9 NA 4 "no" 0 0.9 0 0.4 1 "high_herbivory"
214 "Not escaped" "Quercus" 5 8 0 5 NA 4 "no" 0 0.625 0 0.5 1 "high_herbivory"
214 "Not escaped" "Quercus" 6 10 0 14 NA 7 "no" 0 1.4 0 0.7 1 "high_herbivory"
214 "Not escaped" "Quercus" 7 10 0 8 NA 4 "no" 0 0.8 0 0.4 1 "high_herbivory"
214 "Not escaped" "Quercus" 8 10 0 10 NA 4 "no" 0 1 0 0.4 1 "high_herbivory"
215 "Escaped" "Quercus" 1 10 0 18 NA 6 "no" 0 1.8 0 0.6 1 "high_herbivory"
215 "Escaped" "Quercus" 2 9 0 6 NA 4 "no" 0 0.666666666666667 0 0.444444444444444 1 "high_herbivory"
215 "Escaped" "Quercus" 3 10 0 9 NA 7 "no" 0 0.9 0 0.7 1 "high_herbivory"
215 "Escaped" "Quercus" 4 10 0 12 NA 6 "no" 0 1.2 0 0.6 1 "high_herbivory"
215 "Escaped" "Quercus" 5 10 0 12 NA 9 "no" 0 1.2 0 0.9 1 "high_herbivory"
215 "Escaped" "Quercus" 6 10 0 6 NA 3 "no" 0 0.6 0 0.3 1 "high_herbivory"
